日期,證券代號,證券名稱,外陸資買賣超股數(不含外資自營商),投信買賣超股數,自營商買賣超股數,三大法人買賣超股數
20260420,00882,中信中國高股息  ,"495,000",0,"1,268,637","1,763,637"
20260420,00909,國泰數位支付服務,"945,586",0,"727,490","1,673,076"
20260420,009817,國泰日本不動產  ,"1,518,000",0,"86,451","1,604,451"
20260420,00635U,期元大S&P黃金   ,"-5,928",0,"1,549,919","1,543,991"
20260420,00988A,主動統一全球創新,"3,774,000",0,"-2,538,068","1,235,932"
20260420,00633L,富邦上証正2     ,"123,000",0,"1,105,438","1,228,438"
20260420,00663L,國泰臺灣加權正2 ,"742,000",0,"482,465","1,224,465"
20260420,00641R,富邦日本反1     ,0,0,"1,216,310","1,216,310"
20260420,009802,富邦旗艦50      ,"1,169,000",0,"38,068","1,207,068"
20260420,009801,中信美國創新科技,"157,000",0,"1,021,637","1,178,637"
20260420,006208,富邦台50        ,"-80,067",0,"1,225,719","1,145,652"
20260420,00902,中信電池及儲能  ,"-45,000",0,"1,068,702","1,023,702"
20260420,00757,統一FANG+       ,"146,024",0,"860,605","1,006,629"
20260420,00881,國泰台灣科技龍頭,"171,705","-750,000","1,553,492","975,197"
20260420,00733,富邦臺灣中小    ,"514,997",0,"278,888","793,885"
20260420,00686R,群益臺灣加權反1 ,0,0,"746,000","746,000"
20260420,00701,國泰股利精選30  ,"486,000",0,"157,123","643,123"
20260420,00763U,期街口道瓊銅    ,"149,000",0,"456,765","605,765"
20260420,00924,復華S&P500成長  ,"583,066",0,"21,199","604,265"
20260420,00893,國泰智能電動車  ,"155,500",0,"431,999","587,499"
20260420,00971,野村美國研發龍頭,"-6,000",0,"551,892","545,892"
20260420,009812,野村日本東證    ,"3,000",0,"538,101","541,101"
20260420,00905,FT臺灣Smart     ,"-53,000",0,"589,956","536,956"
20260420,00865B,國泰US短期公債  ,"389,050",0,"109,020","498,070"
20260420,00706L,期元大S&P日圓正2,"8,000",0,"481,498","489,498"
20260420,00730,富邦臺灣優質高息,"112,000","65,000","310,944","487,944"
20260420,00954,中信日本半導體  ,"81,015",0,"393,263","474,278"
20260420,00735,國泰臺韓科技    ,"244,000",0,"227,982","471,982"
20260420,00898,國泰基因免疫革命,"376,000",0,"89,530","465,530"
20260420,009800,中信NASDAQ      ,"72,000",0,"362,317","434,317"
20260420,00639,富邦深100       ,0,0,"431,417","431,417"
20260420,00676R,富邦臺灣加權反1 ,-300,0,"412,457","412,157"
20260420,00692,富邦公司治理    ,"21,990","65,000","324,423","411,413"
20260420,00949,復華日本龍頭    ,"26,000",0,"383,923","409,923"
20260420,00670L,富邦NASDAQ正2   ,0,0,"401,915","401,915"
20260420,00945B,凱基美國非投等債,"-59,000",0,"439,976","380,976"
20260420,00903,富邦元宇宙      ,"19,000",0,"348,616","367,616"
20260420,00640L,富邦日本正2     ,0,0,"355,281","355,281"
20260420,00675L,富邦臺灣加權正2 ,"-10,000",0,"346,732","336,732"
20260420,00897,富邦基因免疫生技,0,0,"329,283","329,283"
20260420,00850,元大臺灣ESG永續 ,"123,106","-310,000","510,499","323,605"
20260420,00655L,國泰中國A50正2  ,"7,000",0,"275,074","282,074"
20260420,00982T,平衡兆豐台美動能,"24,000",0,"253,784","277,784"
20260420,00895,富邦未來車      ,"18,467",0,"258,021","276,488"
20260420,00636,國泰中國A50     ,"-3,000",0,"276,840","273,840"
20260420,00944,野村趨勢動能高息,"293,000",0,"-23,566","269,434"
20260420,00980A,主動野村臺灣優選,"-1,016,000",0,"1,281,279","265,279"
20260420,00960,野村全球航運龍頭,"-16,000",0,"273,656","257,656"
20260420,00917,中信特選金融    ,"-29,000",0,"282,376","253,376"
20260420,00921,兆豐龍頭等權重  ,"156,000",0,"93,515","249,515"
20260420,00717,富邦美國特別股  ,"113,000",0,"136,000","249,000"
20260420,00938,凱基優選30      ,"82,000",0,"156,759","238,759"
20260420,006205,富邦上証        ,0,0,"232,226","232,226"
20260420,0061,元大寶滬深      ,"168,000",0,"43,584","211,584"
20260420,00700,富邦恒生國企    ,"72,000",0,"132,661","204,661"
20260420,00653L,富邦印度正2     ,"-31,000",0,"232,340","201,340"
20260420,00861,元大全球未來通訊,"152,000",0,"46,362","198,362"
20260420,00731,復華富時高息低波,"564,000",0,"-377,050","186,950"
20260420,009809,富邦淨零ESG50   ,0,0,"184,515","184,515"
20260420,00986A,主動台新龍頭成長,"199,123",0,"-36,619","162,504"
20260420,00634R,富邦上証反1     ,0,0,"156,600","156,600"
20260420,00916,國泰全球品牌50  ,"48,000",0,"104,327","152,327"
20260420,00941,中信上游半導體  ,"146,061",0,"-17,577","128,484"
20260420,00643,群益深証中小    ,"-15,000",0,"132,039","117,039"
20260420,00654R,富邦印度反1     ,0,0,"117,000","117,000"
20260420,00739,元大MSCI A股    ,"17,000",0,"98,827","115,827"
20260420,00912,中信臺灣智慧50  ,"-4,820",0,"112,201","107,381"
20260420,00908,富邦入息REITs+  ,0,0,"105,764","105,764"
20260420,009808,華南永昌優選50  ,"13,000",0,"85,203","98,203"
20260420,009818,華南永昌NASDAQxT,"-5,000",0,"86,828","81,828"
20260420,00943,兆豐電子高息等權,"40,000",0,"35,273","75,273"
20260420,00710B,復華彭博非投等債,"40,000",0,"33,011","73,011"
20260420,00876,元大全球5G      ,"14,000",0,"55,742","69,742"
20260420,006206,元大上證50      ,"6,000",0,"61,218","67,218"
20260420,00899,FT潔淨能源      ,"-1,000",0,"64,599","63,599"
20260420,00762,元大全球AI      ,"8,000",0,"54,912","62,912"
20260420,009810,玉山全球藍籌100 ,"-1,000",0,"53,841","52,841"
20260420,00770,國泰北美科技    ,"-11,000",0,"60,531","49,531"
20260420,009804,聯邦台精彩50    ,"-27,000",0,"72,587","45,587"
20260420,00736,國泰新興市場    ,0,0,"45,000","45,000"
20260420,006207,復華滬深        ,0,0,"44,268","44,268"
20260420,00737,國泰AI機器人    ,"3,000",0,"34,341","37,341"
20260420,00714,群益道瓊美國地產,"62,000",0,"-29,376","32,624"
20260420,00645,富邦日本        ,"-1,500",0,"33,306","31,806"
20260420,00962,台新AI優息動能  ,"129,000",0,"-100,858","28,142"
20260420,0051,元大中型100     ,"1,104",0,"25,188","26,292"
20260420,00647L,元大S&P500正2   ,0,0,"24,421","24,421"
20260420,00703,台新MSCI中國    ,"-2,000",0,"26,301","24,301"
20260420,00901,永豐智能車供應鏈,"-30,000",0,"52,128","22,128"
20260420,00783,富邦中証500     ,"2,000",0,"17,182","19,182"
20260420,00661,元大日經225     ,"16,000",0,-809,"15,191"
20260420,00852L,國泰美國道瓊正2 ,0,0,"14,388","14,388"
20260420,00913,兆豐台灣晶圓製造,"108,000",0,"-94,109","13,891"
20260420,00668,國泰美國道瓊    ,"6,000",0,"7,794","13,794"
20260420,0057,富邦摩台        ,0,0,"13,655","13,655"
20260420,00972,野村日本動能高息,"-1,000",0,"13,001","12,001"
20260420,00771,元大US高息特別股,0,0,"9,000","9,000"
20260420,00657,國泰日經225     ,-986,0,"8,003","7,017"
20260420,0053,元大電子        ,0,0,"6,056","6,056"
20260420,00660,元大歐洲50      ,0,0,"6,000","6,000"
20260420,006203,元大MSCI台灣    ,0,0,"5,000","5,000"
20260420,00775B,新光投等債15+   ,"4,000",0,36,"4,036"
20260420,00851,台新全球AI      ,0,0,"3,599","3,599"
20260420,00711B,復華彭博新興債  ,"23,000",0,"-19,839","3,161"
20260420,006204,永豐臺灣加權    ,"2,100",0,926,"3,026"
20260420,00683L,期元大美元指正2 ,0,0,"2,973","2,973"
20260420,00911,兆豐洲際半導體  ,-877,0,"3,000","2,123"
20260420,00681R,元大美債20反1   ,0,0,"1,000","1,000"
20260420,00636K,國泰中國A50+U   ,0,0,100,100
20260420,00657K,國泰日經225+U   ,0,0,0,0
20260420,00668K,國泰美國道瓊+U  ,0,0,0,0
20260420,00682U,期元大美元指數  ,0,0,-96,-96
20260420,00702,國泰標普低波高息,0,0,"-1,957","-1,957"
20260420,00709,富邦歐洲        ,"-1,000",0,"-2,000","-3,000"
20260420,00652,富邦印度        ,"-2,000",0,"-1,162","-3,162"
20260420,00678,群益那斯達克生技,0,0,"-3,673","-3,673"
20260420,00689R,國泰20年美債反1 ,"-8,000",0,0,"-8,000"
20260420,00651R,復華香港反1     ,0,0,"-15,600","-15,600"
20260420,00693U,期街口S&P黃豆   ,"-44,000",0,"15,620","-28,380"
20260420,00875,國泰網路資安    ,"-263,000",0,"234,541","-28,459"
20260420,00656R,國泰中國A50反1  ,0,0,"-28,494","-28,494"
20260420,00728,第一金工業30    ,0,0,"-31,474","-31,474"
20260420,00638R,元大滬深300反1  ,0,0,"-49,040","-49,040"
20260420,00920,富邦ESG綠色電力 ,"-663,000",0,"612,117","-50,883"
20260420,00666R,富邦恒生國企反1 ,0,0,"-52,804","-52,804"
20260420,00708L,期元大S&P黃金正2,"-20,065",0,"-63,444","-83,509"
20260420,00690,兆豐藍籌30      ,0,0,"-86,059","-86,059"
20260420,00685L,群益臺灣加權正2 ,"1,000",0,"-87,524","-86,524"
20260420,0055,元大MSCI金融    ,"9,000",0,"-141,176","-132,176"
20260420,00648R,元大S&P500反1   ,"-32,000",0,"-131,236","-163,236"
20260420,00956,中信日經高股息  ,"-5,000",0,"-192,779","-197,779"
20260420,00646,元大S&P500      ,"65,566",0,"-331,618","-266,052"
20260420,009803,玉山市值動能50  ,"-75,000",0,"-220,589","-295,589"
20260420,009805,新光美國電力基建,"102,100",0,"-416,121","-314,021"
20260420,00896,中信綠能及電動車,"99,000",0,"-509,860","-410,860"
20260420,00964,中信亞太高股息  ,"-238,000",0,"-257,999","-495,999"
20260420,00894,中信小資高價30  ,"-398,500",0,"-178,268","-576,768"
20260420,00907,永豐優息存股    ,"-5,000",0,"-601,217","-606,217"
20260420,00982D,主動富邦動態入息,"10,000",0,"-724,000","-714,000"
20260420,00671R,富邦NASDAQ反1   ,0,0,"-844,454","-844,454"
20260420,00926,凱基全球菁英55  ,"26,000",0,"-880,985","-854,985"
20260420,00669R,國泰美國道瓊反1 ,0,0,"-945,378","-945,378"
20260420,00963,中信全球高股息  ,"-463,000",0,"-560,733","-1,023,733"
20260420,00952,凱基台灣AI50    ,"-183,000",0,"-933,935","-1,116,935"
20260420,00953B,群益優選非投等債,"-1,864,002","-1,656,000","2,375,000","-1,145,002"
20260420,00990A,主動元大AI新經濟,"-2,274,000",0,"1,109,356","-1,164,644"
20260420,00892,富邦台灣半導體  ,"-440,000",0,"-943,582","-1,383,582"
20260420,00997A,主動群益美國增長,"10,699,000",0,"-12,198,076","-1,499,076"
20260420,00983D,主動富邦複合收益,"-369,000",0,"-1,247,000","-1,616,000"
20260420,00910,第一金太空衛星  ,"-1,176,874",0,"-663,610","-1,840,484"
20260420,00752,中信中國50      ,"-319,057",0,"-1,591,239","-1,910,296"
20260420,00995A,主動中信台灣卓越,"-254,000",0,"-1,907,050","-2,161,050"
20260420,00642U,期元大S&P石油   ,"-43,044",0,"-2,309,139","-2,352,183"
20260420,00985A,主動野村台灣50  ,"-157,000",0,"-2,212,501","-2,369,501"
20260420,00662,富邦NASDAQ      ,"-49,822",0,"-2,685,425","-2,735,247"
20260420,00991A,主動復華未來50  ,"-4,855,086",0,"1,903,001","-2,952,085"
20260420,00985B,群益ESG投等債0-5,"-2,009,000",0,"-1,006,498","-3,015,498"
20260420,00935,野村臺灣新科技50,"-1,800,377",0,"-2,337,532","-4,137,909"
20260420,00987A,主動台新優勢成長,"-660,000",0,"-3,845,552","-4,505,552"
20260420,00891,中信關鍵半導體  ,"-2,645,336",0,"-2,126,460","-4,771,796"
20260420,00984D,主動聯博全球非投,"-297,000",0,"-5,100,000","-5,397,000"
20260420,0050,元大台灣50      ,"-4,220,065","600,000","-3,521,731","-7,141,796"
20260420,00984A,主動安聯台灣高息,"15,000",0,"-7,575,967","-7,560,967"
20260420,00632R,元大台灣50反1   ,"91,000",0,"-8,077,869","-7,986,869"
20260420,009816,凱基台灣TOP50   ,"-15,046,471",0,"6,429,456","-8,617,015"
20260420,0056,元大高股息      ,"-9,369,748",0,"-226,236","-9,595,984"
20260420,00994A,主動第一金台股優,"232,000",0,"-12,426,989","-12,194,989"
20260420,00715L,期街口布蘭特正2 ,"-1,214,935",0,"-10,984,307","-12,199,242"
20260420,00996A,主動兆豐台灣豐收,"4,400",0,"-13,341,209","-13,336,809"
20260420,00982A,主動群益台灣強棒,"-14,444,901",0,"-1,496,108","-15,941,009"
20260420,0052,富邦科技        ,"-4,755,739",0,"-14,221,785","-18,977,524"
20260420,00631L,元大台灣50正2   ,"-12,984,488",0,"-7,301,600","-20,286,088"
20260420,00992A,主動群益科技創新,"-16,336,756",0,"-227,488,375","-243,825,131"
20260420,00981A,主動統一台股增長,"-52,056,020",0,"-305,438,334","-357,494,354"
20260421,00940,元大台灣價值高息,"8,710,011",0,"107,944,381","116,654,392"
20260421,00878,國泰永續高股息  ,"26,364,737","2,500,000","41,786,097","70,650,834"
20260421,00929,復華台灣科技優息,"5,873,241",0,"56,078,624","61,951,865"
20260421,00918,大華優利高填息30,"15,128,110",0,"34,425,832","49,553,942"
20260421,00927,群益半導體收益  ,"19,473,310",0,"15,142,741","34,616,051"
20260421,0050,元大台灣50      ,"19,390,931","100,000","2,617,620","22,108,551"
20260421,00919,群益台灣精選高息,"6,270,128",0,"15,132,050","21,402,178"
20260421,00712,復華富時不動產  ,"13,709,000",0,"5,115,009","18,824,009"
20260421,00680L,元大美債20正2   ,"2,915,000",0,"15,057,310","17,972,310"
20260421,00900,富邦特選高股息30,"6,450,000",0,"9,452,475","15,902,475"
20260421,00997A,主動群益美國增長,"28,535,000",0,"-13,400,777","15,134,223"
20260421,00939,統一台灣高息動能,"7,537,000",0,"4,472,232","12,009,232"
20260421,00922,國泰台灣領袖50  ,"11,265,150",0,"-229,128","11,036,022"
20260421,0052,富邦科技        ,"9,721,926","-2,800,000","3,421,105","10,343,031"
20260421,00688L,國泰20年美債正2 ,"-21,000",0,"8,465,757","8,444,757"
20260421,009813,貝萊德標普卓越50,"3,191,268",0,"5,034,000","8,225,268"
20260421,00713,元大台灣高息低波,"-5,611,040",0,"13,071,401","7,460,361"
20260421,00673R,期元大S&P原油反1,"887,000",0,"5,843,188","6,730,188"
20260421,00936,台新永續高息中小,"2,056,000",0,"4,533,400","6,589,400"
20260421,00915,凱基優選高股息30,"2,250,000",0,"3,996,521","6,246,521"
20260421,00923,群益台ESG低碳50 ,"2,707,088",0,"2,983,917","5,691,005"
20260421,00885,富邦越南        ,"3,246,849",0,"2,331,139","5,577,988"
20260421,00983A,主動中信ARK創新 ,"2,729,000",0,"2,613,251","5,342,251"
20260421,00909,國泰數位支付服務,"2,890,000",0,"2,344,151","5,234,151"
20260421,00882,中信中國高股息  ,"727,000",0,"4,381,144","5,108,144"
20260421,00930,永豐ESG低碳高息 ,"3,111,000",0,"1,823,929","4,934,929"
20260421,00902,中信電池及儲能  ,"2,901,948",0,"1,947,920","4,849,868"
20260421,00830,國泰費城半導體  ,"1,834,199",0,"2,625,856","4,460,055"
20260421,00637L,元大滬深300正2  ,"-1,200,000",0,"5,585,985","4,385,985"
20260421,00981T,平衡凱基雙核收息,"24,000",0,"4,286,472","4,310,472"
20260421,00665L,富邦恒生國企正2 ,"-276,000",0,"4,502,002","4,226,002"
20260421,00990A,主動元大AI新經濟,"3,441,050",0,"586,912","4,027,962"
20260421,00946,群益科技高息成長,"1,527,000",0,"2,487,188","4,014,188"
20260421,00932,兆豐永續高息等權,"519,800",0,"3,358,608","3,878,408"
20260421,00961,FT臺灣永續高息  ,"816,000",0,"2,878,515","3,694,515"
20260421,00965,元大航太防衛科技,"991,150","-230,000","2,610,752","3,371,902"
20260421,009802,富邦旗艦50      ,"3,801,000",0,"-700,629","3,100,371"
20260421,00934,中信成長高股息  ,"2,351,000",0,"612,990","2,963,990"
20260421,009811,統一美國50      ,"657,300",0,"1,828,487","2,485,787"
20260421,00989A,主動摩根美國科技,"594,230",0,"1,859,000","2,453,230"
20260421,00951,台新日本半導體  ,"1,073,630",0,"1,149,201","2,222,831"
20260421,00753L,中信中國50正2   ,"-1,015,000",0,"3,200,054","2,185,054"
20260421,00924,復華S&P500成長  ,"1,382,149",0,"510,794","1,892,943"
20260421,00893,國泰智能電動車  ,"1,468,900",0,"354,804","1,823,704"
20260421,00635U,期元大S&P黃金   ,"-37,900",0,"1,832,276","1,794,376"
20260421,00896,中信綠能及電動車,"702,835",0,"981,845","1,684,680"
20260421,006208,富邦台50        ,"391,565",0,"1,241,606","1,633,171"
20260421,00757,統一FANG+       ,"1,468,266",0,"146,242","1,614,508"
20260421,00941,中信上游半導體  ,"1,287,063",0,"306,424","1,593,487"
20260421,00993A,主動安聯台灣    ,"3,986,000",0,"-2,431,779","1,554,221"
20260421,009804,聯邦台精彩50    ,"997,000",0,"523,825","1,520,825"
20260421,00984A,主動安聯台灣高息,"230,500",0,"1,289,416","1,519,916"
20260421,009801,中信美國創新科技,"797,000",0,"670,229","1,467,229"
20260421,00641R,富邦日本反1     ,0,0,"1,436,750","1,436,750"
20260421,009805,新光美國電力基建,"727,800",0,"564,700","1,292,500"
20260421,00898,國泰基因免疫革命,"1,156,000",0,"26,001","1,182,001"
20260421,00663L,國泰臺灣加權正2 ,"75,000",0,"1,097,378","1,172,378"
20260421,009817,國泰日本不動產  ,"763,000",0,"377,437","1,140,437"
20260421,009800,中信NASDAQ      ,"38,000",0,"1,083,219","1,121,219"
20260421,00664R,國泰臺灣加權反1 ,0,0,"1,086,189","1,086,189"
20260421,00905,FT臺灣Smart     ,"69,000",0,"953,269","1,022,269"
20260421,00904,新光臺灣半導體30,"1,995,948",0,"-1,001,556","994,392"
20260421,00692,富邦公司治理    ,"6,000",0,"920,851","926,851"
20260421,00850,元大臺灣ESG永續 ,"344,980",0,"544,000","888,980"
20260421,00964,中信亞太高股息  ,"27,000",0,"858,111","885,111"
20260421,00921,兆豐龍頭等權重  ,"174,000",0,"657,913","831,913"
20260421,00733,富邦臺灣中小    ,"449,005",0,"376,849","825,854"
20260421,00982D,主動富邦動態入息,"2,000",0,"798,000","800,000"
20260421,00971,野村美國研發龍頭,0,0,"796,783","796,783"
20260421,00770,國泰北美科技    ,"12,000",0,"748,738","760,738"
20260421,00960,野村全球航運龍頭,"4,000",0,"745,857","749,857"
20260421,00738U,期元大道瓊白銀  ,"-99,500",0,"833,011","733,511"
20260421,009818,華南永昌NASDAQxT,"-5,000",0,"727,000","722,000"
20260421,00949,復華日本龍頭    ,"-6,000",0,"718,337","712,337"
20260421,00671R,富邦NASDAQ反1   ,0,0,"697,852","697,852"
20260421,00706L,期元大S&P日圓正2,"14,000",0,"667,924","681,924"
20260421,00633L,富邦上証正2     ,"489,000",0,"183,895","672,895"
20260421,00763U,期街口道瓊銅    ,"187,200",0,"464,931","652,131"
20260421,00897,富邦基因免疫生技,"356,000",0,"268,081","624,081"
20260421,00954,中信日本半導體  ,"204,015",0,"403,805","607,820"
20260421,00895,富邦未來車      ,"182,816",0,"347,747","530,563"
20260421,00650L,復華香港正2     ,"-157,000",0,"685,758","528,758"
20260421,00670L,富邦NASDAQ正2   ,"-30,000",0,"527,434","497,434"
20260421,00916,國泰全球品牌50  ,"132,000",0,"347,508","479,508"
20260421,00693U,期街口S&P黃豆   ,"-43,000",0,"501,514","458,514"
20260421,00926,凱基全球菁英55  ,"2,000",0,"426,145","428,145"
20260421,006205,富邦上証        ,"-5,000",0,"406,159","401,159"
20260421,00647L,元大S&P500正2   ,"-5,000",0,"399,567","394,567"
20260421,00655L,國泰中國A50正2  ,"252,000",0,"127,397","379,397"
20260421,00730,富邦臺灣優質高息,"238,000",0,"128,805","366,805"
20260421,00675L,富邦臺灣加權正2 ,"-3,000",0,"367,500","364,500"
20260421,00912,中信臺灣智慧50  ,"6,000",0,"345,850","351,850"
20260421,00701,國泰股利精選30  ,"179,000",0,"162,877","341,877"
20260421,00962,台新AI優息動能  ,"720,000",0,"-381,491","338,509"
20260421,00876,元大全球5G      ,"68,994",0,"266,160","335,154"
20260421,009812,野村日本東證    ,"-15,000",0,"348,709","333,709"
20260421,00762,元大全球AI      ,"222,050",0,"97,070","319,120"
20260421,009808,華南永昌優選50  ,"572,000",0,"-267,101","304,899"
20260421,00636,國泰中國A50     ,"1,000",0,"298,571","299,571"
20260421,00752,中信中國50      ,"-19,000",0,"313,677","294,677"
20260421,00903,富邦元宇宙      ,"254,000",0,"27,651","281,651"
20260421,00639,富邦深100       ,"-6,000",0,"285,370","279,370"
20260421,00717,富邦美國特別股  ,"359,000",0,"-102,000","257,000"
20260421,00917,中信特選金融    ,"165,000",0,"87,785","252,785"
20260421,00852L,國泰美國道瓊正2 ,0,0,"250,555","250,555"
20260421,00653L,富邦印度正2     ,"-4,000",0,"250,632","246,632"
20260421,00944,野村趨勢動能高息,"78,000",0,"157,658","235,658"
20260421,00938,凱基優選30      ,"129,000",0,"106,623","235,623"
20260421,00982T,平衡兆豐台美動能,"-40,000",0,"238,439","198,439"
20260421,00648R,元大S&P500反1   ,"4,000",0,"194,202","198,202"
20260421,0061,元大寶滬深      ,"3,000",0,"191,786","194,786"
20260421,00945B,凱基美國非投等債,"-5,730",0,"186,456","180,726"
20260421,00861,元大全球未來通訊,"153,000",0,-171,"152,829"
20260421,00986A,主動台新龍頭成長,"150,000",0,"-8,956","141,044"
20260421,00739,元大MSCI A股    ,"-1,000",0,"140,598","139,598"
20260421,00943,兆豐電子高息等權,"143,000",0,"-4,047","138,953"
20260421,00899,FT潔淨能源      ,0,0,"137,172","137,172"
20260421,00690,兆豐藍籌30      ,"1,000",0,"126,645","127,645"
20260421,00908,富邦入息REITs+  ,"234,000",0,"-108,000","126,000"
20260421,00640L,富邦日本正2     ,"-4,000",0,"128,126","124,126"
20260421,00920,富邦ESG綠色電力 ,"107,011",0,"13,071","120,082"
20260421,00737,國泰AI機器人    ,"7,000",0,"112,448","119,448"
20260421,00708L,期元大S&P黃金正2,"-209,000","-40,000","364,096","115,096"
20260421,00700,富邦恒生國企    ,"9,000",0,"97,967","106,967"
20260421,00661,元大日經225     ,0,0,"100,171","100,171"
20260421,00652,富邦印度        ,0,0,"94,506","94,506"
20260421,00901,永豐智能車供應鏈,"455,000",0,"-362,488","92,512"
20260421,00714,群益道瓊美國地產,"77,000",0,"6,978","83,978"
20260421,00710B,復華彭博非投等債,"144,300",0,"-74,506","69,794"
20260421,00911,兆豐洲際半導體  ,"1,300",0,"67,000","68,300"
20260421,009810,玉山全球藍籌100 ,"-1,000",0,"68,946","67,946"
20260421,00731,復華富時高息低波,0,0,"63,622","63,622"
20260421,00634R,富邦上証反1     ,0,0,"61,253","61,253"
20260421,00657,國泰日經225     ,"2,000",0,"56,415","58,415"
20260421,00685L,群益臺灣加權正2 ,"-1,000",0,"56,323","55,323"
20260421,00735,國泰臺韓科技    ,"78,975",0,"-30,288","48,687"
20260421,00875,國泰網路資安    ,"8,000",0,"39,995","47,995"
20260421,00881,國泰台灣科技龍頭,"2,339,500","-170,000","-2,124,614","44,886"
20260421,00666R,富邦恒生國企反1 ,0,0,"33,000","33,000"
20260421,00686R,群益臺灣加權反1 ,0,0,"29,920","29,920"
20260421,00703,台新MSCI中國    ,0,0,"26,163","26,163"
20260421,00660,元大歐洲50      ,"1,000",0,"23,000","24,000"
20260421,00668,國泰美國道瓊    ,"-1,000",0,"22,791","21,791"
20260421,00709,富邦歐洲        ,"-3,000",0,"24,363","21,363"
20260421,00684R,期元大美元指反1 ,0,0,"18,000","18,000"
20260421,00851,台新全球AI      ,"-1,000",0,"18,039","17,039"
20260421,00645,富邦日本        ,19,0,"13,103","13,122"
20260421,00736,國泰新興市場    ,0,0,"8,424","8,424"
20260421,00771,元大US高息特別股,0,0,"6,000","6,000"
20260421,00654R,富邦印度反1     ,0,0,"2,580","2,580"
20260421,00651R,復華香港反1     ,0,0,"2,500","2,500"
20260421,00711B,復華彭博新興債  ,0,0,"1,378","1,378"
20260421,00682U,期元大美元指數  ,0,0,798,798
20260421,006204,永豐臺灣加權    ,0,0,539,539
20260421,00636K,國泰中國A50+U   ,0,0,100,100
20260421,00657K,國泰日經225+U   ,0,0,0,0
20260421,00668K,國泰美國道瓊+U  ,0,0,0,0
20260421,00775B,新光投等債15+   ,0,0,0,0
20260421,00681R,元大美債20反1   ,0,0,-150,-150
20260421,006206,元大上證50      ,0,0,-502,-502
20260421,006203,元大MSCI台灣    ,"-1,000",0,0,"-1,000"
20260421,0053,元大電子        ,0,0,"-1,151","-1,151"
20260421,006207,復華滬深        ,"-1,000",0,"-1,558","-2,558"
20260421,0057,富邦摩台        ,"2,000",0,"-4,613","-2,613"
20260421,00683L,期元大美元指正2 ,"26,000",0,"-29,171","-3,171"
20260421,00678,群益那斯達克生技,"4,000",0,"-7,533","-3,533"
20260421,00702,國泰標普低波高息,"60,000",0,"-65,000","-5,000"
20260421,00783,富邦中証500     ,"-630,000",0,"621,833","-8,167"
20260421,0051,元大中型100     ,-997,0,"-10,986","-11,983"
20260421,00983D,主動富邦複合收益,"16,000",0,"-33,000","-17,000"
20260421,00638R,元大滬深300反1  ,0,0,"-24,450","-24,450"
20260421,00646,元大S&P500      ,"74,189","70,000","-171,914","-27,725"
20260421,00656R,國泰中國A50反1  ,0,0,"-28,080","-28,080"
20260421,00972,野村日本動能高息,"-1,000",0,"-31,030","-32,030"
20260421,00728,第一金工業30    ,"1,000",0,"-35,391","-34,391"
20260421,00963,中信全球高股息  ,"4,000",0,"-39,268","-35,268"
20260421,00689R,國泰20年美債反1 ,0,0,"-50,000","-50,000"
20260421,00913,兆豐台灣晶圓製造,0,0,"-80,958","-80,958"
20260421,00643,群益深証中小    ,"-15,000",0,"-83,923","-98,923"
20260421,0055,元大MSCI金融    ,10,0,"-127,759","-127,749"
20260421,00669R,國泰美國道瓊反1 ,0,0,"-145,902","-145,902"
20260421,00956,中信日經高股息  ,"-26,000",0,"-129,663","-155,663"
20260421,009809,富邦淨零ESG50   ,"-1,000",0,"-188,497","-189,497"
20260421,00947,台新臺灣IC設計  ,"787,000",0,"-1,258,583","-471,583"
20260421,00894,中信小資高價30  ,"-138,800",0,"-353,813","-492,613"
20260421,009803,玉山市值動能50  ,"-291,000",0,"-279,693","-570,693"
20260421,00952,凱基台灣AI50    ,"-69,707",0,"-582,367","-652,074"
20260421,00910,第一金太空衛星  ,"62,475",0,"-828,851","-766,376"
20260421,00996A,主動兆豐台灣豐收,"128,000",0,"-895,370","-767,370"
20260421,00662,富邦NASDAQ      ,"-936,990",0,"-179,520","-1,116,510"
20260421,00988A,主動統一全球創新,"8,506,000","290,000","-10,083,153","-1,287,153"
20260421,00980A,主動野村臺灣優選,"545,400",0,"-1,890,327","-1,344,927"
20260421,00985B,群益ESG投等債0-5,"-261,900",0,"-1,162,000","-1,423,900"
20260421,00907,永豐優息存股    ,"-5,000",0,"-1,494,444","-1,499,444"
20260421,00892,富邦台灣半導體  ,"-576,000",0,"-1,091,931","-1,667,931"
20260421,00865B,國泰US短期公債  ,"-985,000",0,"-867,636","-1,852,636"
20260421,00995A,主動中信台灣卓越,"-2,153,800",0,"246,708","-1,907,092"
20260421,0056,元大高股息      ,"-166,286",0,"-2,116,259","-2,282,545"
20260421,00715L,期街口布蘭特正2 ,"-729,800",0,"-1,821,678","-2,551,478"
20260421,00642U,期元大S&P石油   ,"243,816",0,"-2,795,865","-2,552,049"
20260421,00676R,富邦臺灣加權反1 ,0,0,"-2,650,928","-2,650,928"
20260421,00891,中信關鍵半導體  ,"-1,841,860","-350,000","-993,305","-3,185,165"
20260421,00984D,主動聯博全球非投,"-20,000",0,"-4,379,250","-4,399,250"
20260421,00987A,主動台新優勢成長,"-1,146,000",0,"-3,435,990","-4,581,990"
